track_name,artist_name,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
AH YEAH - KR Ver.,WINNER,0.799,0.722,7.0,-5.051,0.0387,0.359,0.0,0.178,0.88,128.012
Bagong Umaga,Agsunta,0.595,0.533,10.0,-5.18,0.0256,0.157,0.0,0.0794,0.466,135.89
Nightmare,Halsey,0.611,0.622,9.0,-5.075,0.0734,0.0188,0.0,0.359,0.538,146.11
Just Us (feat. SZA),DJ Khaled,0.639,0.859,9.0,-2.758,0.147,0.135,0.0,0.129,0.566,93.132
EARFQUAKE,"Tyler, The Creator",0.554,0.498,9.0,-8.866,0.0685,0.23,5.98e-06,0.795,0.413,79.635
Rescue Me,OneRepublic,0.759,0.605,7.0,-7.737,0.0433,0.156,0.0,0.694,0.64,121.049
"A Whole New World - From ""Aladdin""",Darren Espanto,0.446,0.297,9.0,-7.965,0.0293,0.77,0.0,0.104,0.254,81.053
Wrong,Luh Kel,0.745,0.728,0.0,-3.39,0.0423,0.352,0.0,0.228,0.39,120.099
Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,0.746,0.787,4.0,-6.373,0.12,0.214,0.0,0.0669,0.607,95.005
Easier,5 Seconds of Summer,0.505,0.428,5.0,-5.604,0.221,0.489,0.0,0.0977,0.618,175.813
A Whole New World,Mena Massoud,0.395,0.375,0.0,-7.948,0.034,0.225,0.0,0.145,0.131,121.04
Speechless (Full),Naomi Scott,0.474,0.489,6.0,-7.625,0.0342,0.467,0.0,0.119,0.23,124.844
"A Whole New World - From ""Aladdin"" / Soundtrack Version",Alan Menken,0.266,0.285,0.0,-12.128,0.0319,0.866,1.29e-06,0.101,0.219,62.935
Not Ok,Kygo,0.618,0.66,11.0,-8.14,0.0372,0.0292,2.07e-06,0.325,0.408,105.0
The London (feat. J. Cole & Travis Scott),Young Thug,0.796,0.586,4.0,-6.946,0.147,0.0247,0.0,0.132,0.179,97.981
Never Really Over,Katy Perry,0.77,0.882,8.0,-4.792,0.0602,0.194,0.0,0.316,0.385,99.991
Find U Again (feat. Camila Cabello),Mark Ronson,0.605,0.664,8.0,-7.162,0.0316,0.00548,3e-06,0.204,0.164,103.997
Sad Forever,Lauv,0.527,0.538,5.0,-7.434,0.104,0.468,0.0,0.0825,0.389,117.319
NO ONE,LeeHi,0.745,0.613,11.0,-5.368,0.0427,0.226,0.0,0.0664,0.542,91.997
Mother's Daughter,Miley Cyrus,0.681,0.865,1.0,-4.132,0.0594,0.00464,0.00169,0.149,0.528,91.017
Call You Mine (feat. Bebe Rexha),The Chainsmokers,0.591,0.702,7.0,-5.59,0.0289,0.225,0.0,0.414,0.501,104.003
Prince Ali,Will Smith,0.409,0.765,10.0,-5.674,0.104,0.0574,0.0,0.0922,0.365,97.383
Party In The U.S.A.,Miley Cyrus,0.652,0.698,10.0,-4.667,0.042,0.00112,0.000115,0.0886,0.47,96.021
Press,Cardi B,0.888,0.525,1.0,-5.665,0.305,0.029,5.68e-06,0.137,0.243,133.983
CIVIL WAR - Bonus,Russ,0.913,0.608,7.0,-6.764,0.259,0.116,0.0,0.109,0.496,101.002
Tayo Na Lang Dalawa,Mayonnaise,0.52,0.969,1.0,-3.612,0.0331,4.47e-05,0.00232,0.157,0.63,97.598
Dream Glow (BTS World Original Soundtrack) - Pt. 1,BTS,0.735,0.74,0.0,-3.837,0.0519,0.0967,0.0,0.101,0.541,141.948
SOS (feat. Aloe Blacc),Avicii,0.802,0.645,5.0,-6.181,0.0715,0.272,0.0,0.119,0.376,100.001
Only Human,Jonas Brothers,0.795,0.496,0.0,-5.883,0.0722,0.108,0.0,0.0645,0.874,94.01
No Guidance (feat. Drake),Chris Brown,0.698,0.454,1.0,-6.756,0.151,0.123,0.0,0.155,0.137,92.932
"Patawad, Paalam",Moira Dela Torre,0.472,0.288,2.0,-8.213,0.0318,0.865,1.01e-05,0.131,0.193,77.987
You Need To Calm Down,Taylor Swift,0.768,0.678,2.0,-5.604,0.0505,0.00838,0.0,0.0596,0.706,85.025
A Brand New Day (BTS World Original Soundtrack) [Pt. 2],BTS,0.804,0.498,8.0,-7.387,0.0571,0.339,0.000236,0.18,0.704,105.008
Sanctuary,Joji,0.552,0.65,1.0,-7.199,0.128,0.422,0.000275,0.372,0.316,167.788
BIRTHDAY,JEON SOMI,0.687,0.843,7.0,-4.242,0.109,0.0163,9.96e-06,0.0372,0.597,180.055
Money In The Grave (Drake ft. Rick Ross),Drake,0.831,0.502,10.0,-4.045,0.046,0.101,0.0,0.122,0.101,100.541
Sad Song (feat. TINI),Alesso,0.734,0.693,0.0,-6.474,0.0361,0.0878,0.0,0.341,0.55,110.021
Zimzalabim,Red Velvet,0.68,0.878,5.0,-4.791,0.179,0.0028,2.22e-05,0.336,0.531,127.991
Señorita,Shawn Mendes,0.759,0.54,9.0,-6.039,0.0287,0.037,0.0,0.0945,0.75,116.947
All Night (BTS World Original Soundtrack) [Pt. 3],BTS,0.725,0.706,5.0,-4.766,0.121,0.193,0.0,0.109,0.667,120.042
Tagpuan - Duet Version,Moira Dela Torre,0.477,0.202,8.0,-9.764,0.0314,0.788,0.00052,0.0861,0.272,131.358
Panini,Lil Nas X,0.703,0.594,5.0,-6.146,0.0752,0.342,0.0,0.123,0.475,153.848
One Thing Right,Marshmello,0.659,0.625,4.0,-2.253,0.045,0.0644,0.0,0.582,0.442,88.042
It's You,Ali Gatie,0.732,0.463,11.0,-6.972,0.0287,0.374,0.0,0.194,0.397,95.971
Post Malone (feat. RANI),Sam Feldt,0.59,0.642,7.0,-3.87,0.122,0.0771,0.0,0.105,0.651,107.356
Ritual,Tiësto,0.647,0.726,3.0,-4.389,0.0552,0.157,0.0,0.0844,0.767,114.996
Could I Love You Any More (feat. Jason Mraz),Reneé Dominique,0.288,0.371,11.0,-8.001,0.0386,0.666,0.0,0.129,0.197,52.572
Can't Help Falling In Love,Kina Grannis,0.266,0.0596,0.0,-18.515,0.0363,0.905,7.07e-05,0.132,0.143,181.74
'Di Lahat,Donnalyn,0.686,0.731,6.0,-6.765,0.0428,0.281,0.0219,0.0964,0.433,94.008
Beautiful People (feat. Khalid),Ed Sheeran,0.64,0.648,5.0,-8.113,0.187,0.124,0.0,0.0802,0.548,92.977
Heartbeat (BTS World Original Soundtrack),BTS,0.437,0.716,5.0,-4.306,0.05,0.39,0.0,0.208,0.307,170.094
Don't Check On Me (feat. Justin Bieber & Ink),Chris Brown,0.661,0.395,7.0,-5.242,0.0333,0.873,0.0,0.112,0.679,82.028
LOVE AGAIN,Daniel Caesar,0.553,0.441,5.0,-6.411,0.0918,0.41,2.57e-06,0.107,0.525,76.988
Higher Love,Kygo,0.693,0.678,8.0,-7.159,0.0324,0.0151,5.71e-06,0.101,0.404,103.952
On A Roll,Ashley O,0.736,0.81,5.0,-6.354,0.0906,0.077,0.0,0.0523,0.387,125.011
Rodeo,Lil Nas X,0.706,0.679,9.0,-5.614,0.0324,0.139,6.98e-05,0.465,0.657,140.081
Lights,BTS,0.625,0.663,5.0,-5.115,0.0302,0.112,0.0,0.105,0.398,98.998
Hate Me (with Juice WRLD),Ellie Goulding,0.657,0.768,8.0,-4.628,0.0507,0.108,0.0,0.144,0.759,75.025
Best Part of Me (feat. YEBBA),Ed Sheeran,0.565,0.242,2.0,-8.367,0.0318,0.762,9.3e-06,0.285,0.237,81.657
Goodbyes (Feat. Young Thug),Post Malone,0.58,0.653,5.0,-3.818,0.0745,0.447,0.0,0.111,0.175,150.231
I Think I'm OKAY (with YUNGBLUD & Travis Barker),Machine Gun Kelly,0.628,0.744,7.0,-4.718,0.0379,0.0257,0.0,0.313,0.277,119.921
BLOW (with Chris Stapleton & Bruno Mars),Ed Sheeran,0.631,0.796,1.0,-5.35,0.0401,0.000245,0.0115,0.38,0.596,92.469
Let's Do It Again,J Boog,0.631,0.696,0.0,-5.631,0.211,0.578,0.0,0.0784,0.927,173.537
The Git Up,Blanco Brown,0.847,0.678,9.0,-8.635,0.109,0.0669,0.0,0.274,0.811,97.984
Walwal,VVS Collective,0.677,0.542,5.0,-9.246,0.0421,0.0771,5.38e-06,0.118,0.384,160.031
bad guy (with Justin Bieber),Billie Eilish,0.67,0.453,0.0,-11.265,0.295,0.252,0.33,0.117,0.68,135.055
South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,0.857,0.621,9.0,-6.376,0.0825,0.148,0.0,0.0865,0.668,97.989
Antisocial (with Travis Scott),Ed Sheeran,0.716,0.823,5.0,-5.313,0.0495,0.132,0.0,0.361,0.91,151.957
Can You Feel the Love Tonight,Beyoncé,0.337,0.331,5.0,-10.16,0.0385,0.657,0.0,0.085,0.35,103.203
Remember The Name (feat. Eminem & 50 Cent),Ed Sheeran,0.852,0.666,11.0,-6.923,0.184,0.135,0.0,0.798,0.726,91.046
"SPIRIT - From Disney's ""The Lion King""",Beyoncé,0.448,0.435,10.0,-8.102,0.039,0.00988,0.0,0.0964,0.0466,80.849
Take Me Back to London (feat. Stormzy),Ed Sheeran,0.885,0.762,8.0,-5.513,0.216,0.219,0.0,0.162,0.605,138.058
Put It All on Me (feat. Ella Mai),Ed Sheeran,0.627,0.594,7.0,-8.306,0.0479,0.256,0.0,0.373,0.388,101.007
Walang Gana,King Badger,0.875,0.485,8.0,-8.814,0.0743,0.419,0.0,0.105,0.861,126.074
Old Town Road - Remix,Lil Nas X,0.891,0.503,6.0,-5.777,0.226,0.0576,0.0,0.0763,0.674,136.009
I Love You 3000,Stephanie Poetri,0.648,0.382,6.0,-7.85,0.0396,0.911,0.0,0.393,0.408,90.099
Way To Break My Heart (feat. Skrillex),Ed Sheeran,0.726,0.731,1.0,-6.298,0.159,0.11,3.45e-06,0.0928,0.437,170.125
How Do You Sleep?,Sam Smith,0.477,0.682,1.0,-4.931,0.0925,0.153,0.0,0.0763,0.345,110.567
I.F.L.Y.,Bazzi,0.812,0.519,2.0,-4.823,0.0385,0.379,0.0,0.13,0.554,104.954
MOOD 4 EVA (feat. Oumou Sangaré),Beyoncé,0.608,0.709,7.0,-6.175,0.374,0.119,0.0,0.337,0.709,105.742
Andiyan,John Roa,0.497,0.156,5.0,-15.291,0.0395,0.931,5.36e-06,0.123,0.534,97.821
Harder (with Bebe Rexha),Jax Jones,0.906,0.833,5.0,-3.027,0.0729,0.0899,0.0,0.154,0.752,104.017
Lalala,Y2K,0.843,0.39,2.0,-7.899,0.0846,0.178,0.0,0.137,0.495,129.972
The Archer,Taylor Swift,0.277,0.573,0.0,-9.374,0.0407,0.12,0.00556,0.0663,0.17,124.341
Old Town Road (feat. RM of BTS) - Seoul Town Road Remix,Lil Nas X,0.89,0.513,1.0,-5.996,0.154,0.0706,0.0,0.102,0.61,136.02
Takeaway (feat. Lennon Stella),The Chainsmokers,0.294,0.505,3.0,-8.106,0.042,0.12,0.0,0.0977,0.357,85.332
Losin Control,Russ,0.759,0.245,6.0,-6.545,0.138,0.515,0.000154,0.102,0.209,96.992
Rawstarr 'Til I Die,Psychedelic Boyz,0.577,0.854,11.0,-4.13,0.262,0.0728,0.0,0.337,0.624,84.08
SUMMER AT 7,Russ,0.571,0.714,11.0,-5.374,0.0521,0.753,0.0,0.0897,0.464,89.067
Ain't Nobody Takin My Baby,Russ,0.696,0.57,0.0,-9.084,0.557,0.673,3.02e-06,0.098,0.329,76.976
Get You The Moon (feat. Snøw),Kina,0.498,0.235,1.0,-16.541,0.188,0.72,0.0,0.144,0.0895,118.917
ICY,ITZY,0.801,0.904,2.0,-2.819,0.0834,0.0324,3.1e-05,0.182,0.814,124.979
Karera,TJ Monterde,0.669,0.745,5.0,-4.303,0.0269,0.0461,0.0,0.251,0.344,99.979
Ransom,Lil Tecca,0.745,0.642,7.0,-6.257,0.287,0.0204,0.0,0.0658,0.226,179.974
boyfriend (with Social House),Ariana Grande,0.4,0.795,10.0,-3.731,0.461,0.119,0.0,0.159,0.702,190.097
"fuck, i'm lonely",Lauv,0.806,0.558,9.0,-6.46,0.0683,0.482,0.0,0.0618,0.678,95.016
Zebbiana,Skusta Clee,0.677,0.433,8.0,-8.518,0.037,0.545,0.0,0.105,0.498,134.006
Ikaw At Ako (Movie Version),Moira Dela Torre,0.534,0.486,4.0,-9.876,0.0316,0.666,1.32e-06,0.4,0.369,136.022
Time - Edit,NF,0.665,0.703,8.0,-3.885,0.07,0.128,0.0,0.115,0.257,97.968
Small Talk,Katy Perry,0.846,0.631,5.0,-5.547,0.1,0.203,0.0,0.455,0.602,115.999
Dance Monkey,Tones And I,0.826,0.593,6.0,-6.401,0.0976,0.688,0.000161,0.17,0.541,98.083
Right Back (feat. A Boogie Wit Da Hoodie),Khalid,0.786,0.428,5.0,-10.011,0.31,0.0933,1.1e-06,0.156,0.556,97.001
No Way!,Bazzi,0.665,0.709,1.0,-4.117,0.0407,0.174,0.0,0.142,0.357,76.058
LATINA,Al James,0.841,0.704,4.0,-5.062,0.0393,0.164,1.33e-05,0.184,0.523,128.055
Somebody To You,The Vamps,0.526,0.818,3.0,-5.952,0.0358,0.0587,0.0,0.333,0.896,171.96
Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),Megan Thee Stallion,0.872,0.814,0.0,-4.568,0.155,0.00485,1.96e-06,0.214,0.57,98.985
Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,0.694,0.758,11.0,-2.986,0.218,0.278,1.34e-06,0.102,0.371,192.091
Dahilan,Silent Sanctuary,0.63,0.403,11.0,-10.35,0.0273,0.536,2.28e-05,0.178,0.509,80.016
Lover,Taylor Swift,0.359,0.543,7.0,-7.582,0.0915,0.492,1.57e-05,0.118,0.453,68.504
Motivation,Normani,0.599,0.887,4.0,-3.967,0.0984,0.0192,1.21e-06,0.3,0.881,170.918
Slide Away,Miley Cyrus,0.53,0.538,5.0,-6.672,0.0335,0.17,2.83e-06,0.248,0.288,148.051
Call You Mine,The Chainsmokers,0.591,0.702,7.0,-5.59,0.0289,0.225,0.0,0.414,0.501,104.003
Umpah Umpah,Red Velvet,0.693,0.935,7.0,-3.306,0.0771,0.0258,0.0,0.437,0.844,119.973
Mabagal,Daniel Padilla,0.356,0.339,5.0,-10.893,0.0369,0.508,3.28e-06,0.355,0.287,74.975
"Halik Sa Hangin - From ""The Killer Bride""",KZ Tandingan,0.505,0.552,11.0,-11.387,0.0973,0.623,5.24e-05,0.327,0.407,149.467
I Forgot That You Existed,Taylor Swift,0.664,0.316,5.0,-10.345,0.519,0.298,2.03e-06,0.0812,0.541,92.875
Cruel Summer,Taylor Swift,0.552,0.702,9.0,-5.707,0.157,0.117,2.06e-05,0.105,0.564,169.994
The Man,Taylor Swift,0.777,0.658,0.0,-5.191,0.054,0.0767,0.0,0.0901,0.633,110.048
I Think He Knows,Taylor Swift,0.897,0.366,0.0,-8.029,0.0569,0.00889,0.000353,0.0715,0.416,100.003
Cornelia Street,Taylor Swift,0.824,0.624,0.0,-9.728,0.0827,0.781,0.000189,0.1,0.248,102.012
Paper Rings,Taylor Swift,0.811,0.719,9.0,-6.553,0.0497,0.0129,1.36e-05,0.0742,0.865,103.979
Miss Americana & The Heartbreak Prince,Taylor Swift,0.662,0.747,11.0,-6.926,0.0736,0.028,0.00615,0.138,0.487,150.088
London Boy,Taylor Swift,0.695,0.71,1.0,-6.639,0.05,0.0246,0.000104,0.133,0.557,157.925
Death By A Thousand Cuts,Taylor Swift,0.712,0.732,4.0,-6.754,0.0629,0.454,0.0,0.319,0.313,94.071
Soon You’ll Get Better (feat. The Chicks),Taylor Swift,0.433,0.182,0.0,-12.566,0.0641,0.907,0.0,0.123,0.421,207.476
Afterglow,Taylor Swift,0.756,0.449,9.0,-8.746,0.0344,0.13,0.0,0.114,0.399,111.011
False God,Taylor Swift,0.739,0.32,11.0,-10.862,0.239,0.736,0.000147,0.111,0.351,79.97
Daylight,Taylor Swift,0.557,0.496,0.0,-9.602,0.0563,0.808,0.000173,0.0772,0.265,149.983
It’s Nice To Have A Friend,Taylor Swift,0.737,0.175,10.0,-9.912,0.0401,0.971,0.000337,0.171,0.545,70.008
Fly You to the Moon,Justin Vasquez,0.419,0.207,1.0,-12.746,0.127,0.94,3.32e-05,0.352,0.532,80.154
Pekeng Kaibigan,Geo Ong,0.953,0.58,4.0,-9.069,0.187,0.315,0.0,0.108,0.765,126.057
Adios,EVERGLOW,0.633,0.706,10.0,-5.137,0.0627,0.000587,0.0795,0.245,0.399,128.187
Teeth,5 Seconds of Summer,0.749,0.461,10.0,-2.961,0.0416,0.0516,6.24e-06,0.0738,0.42,139.02
Nang Iwan,This Band,0.431,0.556,2.0,-7.077,0.0338,0.101,0.0,0.12,0.318,149.775
What Am I,Why Don't We,0.614,0.647,0.0,-4.681,0.0524,0.0687,0.0,0.104,0.368,163.862
FLASH,X1,0.674,0.91,7.0,-2.898,0.0594,0.029,0.0,0.342,0.599,132.04
Pakinabang,Ex Battalion,0.809,0.55,2.0,-10.231,0.144,0.185,0.0,0.0558,0.837,154.987
Circles,Post Malone,0.704,0.758,0.0,-3.537,0.0402,0.233,0.00144,0.0924,0.534,120.003
I Warned Myself,Charlie Puth,0.488,0.311,10.0,-11.467,0.297,0.562,0.000548,0.161,0.579,184.112
Baliw,SUD,0.65,0.601,8.0,-9.131,0.0265,0.135,0.000778,0.294,0.63,108.016
A Perfect Christmas,Jose Mari Chan,0.543,0.339,9.0,-12.237,0.0253,0.397,1.4e-05,0.138,0.339,87.538
Good as Hell,Lizzo,0.682,0.919,0.0,-3.18,0.0875,0.256,0.0,0.442,0.535,95.982
Liar,Camila Cabello,0.74,0.498,11.0,-6.684,0.0456,0.0169,0.00282,0.319,0.652,98.016
Saint-Tropez,Post Malone,0.617,0.684,0.0,-3.618,0.0439,0.0545,0.0,0.104,0.295,132.113
Shameless,Camila Cabello,0.377,0.651,4.0,-5.437,0.0588,0.0197,5.31e-05,0.174,0.0851,129.698
Hindi Tayo Pwede,The Juans,0.283,0.281,11.0,-11.414,0.035,0.437,0.00114,0.102,0.127,79.919
Wanted,OneRepublic,0.668,0.534,1.0,-6.586,0.0677,0.164,0.0,0.1,0.711,145.816
Go Up,SB19,0.704,0.944,0.0,-2.308,0.042,0.423,0.0,0.132,0.913,125.996
Staring At The Sun (feat. SZA),Post Malone,0.724,0.772,6.0,-4.389,0.184,0.248,0.0,0.308,0.347,95.074
Paalam,Moira Dela Torre,0.292,0.308,4.0,-7.562,0.0305,0.671,2.22e-06,0.102,0.198,98.487
Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Ariana Grande,0.643,0.721,1.0,-5.248,0.0449,0.00268,6.51e-06,0.0898,0.317,102.914
Graveyard,Halsey,0.667,0.583,11.0,-5.127,0.0747,0.231,4.48e-05,0.181,0.187,92.043
Imahe,Magnus Haven,0.604,0.446,9.0,-8.01,0.0341,0.63,0.0,0.0859,0.199,143.946
hot girl bummer,blackbear,0.778,0.559,6.0,-7.109,0.0776,0.128,0.0,0.399,0.678,129.989
Memories,Maroon 5,0.764,0.32,11.0,-7.209,0.0546,0.837,0.0,0.0822,0.575,91.019
Feelings,Lauv,0.694,0.466,9.0,-6.758,0.0384,0.0934,0.0,0.098,0.246,103.018
Feel Special,TWICE,0.709,0.959,1.0,-1.339,0.0603,0.0296,0.00188,0.107,0.644,128.983
RAINBOW,TWICE,0.776,0.844,0.0,-3.626,0.167,0.0203,1.25e-06,0.14,0.716,133.987
GET LOUD,TWICE,0.727,0.956,11.0,-3.636,0.0725,0.046,0.00128,0.338,0.851,119.999
TRICK IT,TWICE,0.756,0.897,0.0,-3.998,0.078,0.0895,1.68e-05,0.14,0.619,128.038
LOVE FOOLISH,TWICE,0.72,0.836,2.0,-2.306,0.1,0.11,2.74e-06,0.0575,0.623,114.961
21:29,TWICE,0.654,0.725,11.0,-5.016,0.03,0.114,0.0,0.376,0.588,89.986
BREAKTHROUGH - Korean Ver.,TWICE,0.866,0.722,6.0,-3.336,0.127,0.0486,0.0,0.0926,0.68,112.006
Chicken Noodle Soup (feat. Becky G),j-hope,0.826,0.817,2.0,-4.081,0.0921,0.00502,1.09e-05,0.294,0.168,97.053
Miracle Nights,ALLMO$T,0.883,0.569,1.0,-8.727,0.0617,0.543,6.64e-05,0.0777,0.545,101.999
Lonely,Diplo,0.738,0.717,1.0,-5.121,0.0573,0.062,0.0,0.205,0.5,98.047
"10,000 Hours (with Justin Bieber)",Dan + Shay,0.654,0.63,10.0,-4.644,0.0259,0.153,0.0,0.111,0.43,89.991
HIGHEST IN THE ROOM,Travis Scott,0.598,0.427,7.0,-8.764,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469
Jopping,SuperM,0.74,0.835,10.0,-3.425,0.0839,0.0139,0.0,0.857,0.535,123.024
Good Thing (with Kehlani),Zedd,0.693,0.564,1.0,-3.857,0.0378,0.399,0.0,0.0409,0.574,185.913
Writing on the Wall (feat. Post Malone & Cardi B),French Montana,0.773,0.836,9.0,-2.326,0.153,0.283,2.1e-05,0.0828,0.497,112.01
Cry for Me,Camila Cabello,0.721,0.805,9.0,-4.134,0.0927,0.05,0.0,0.153,0.653,118.058
Trampoline (with ZAYN),SHAED,0.619,0.459,7.0,-5.782,0.0334,0.56,0.0,0.137,0.498,126.803
Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,0.499,0.8,1.0,-2.665,0.0502,0.0906,0.0,0.147,0.272,139.919
Sims,Lauv,0.529,0.398,2.0,-8.238,0.388,0.643,0.0,0.0637,0.567,99.714
Nice To Meet Ya,Niall Horan,0.591,0.841,4.0,-4.351,0.0304,0.0119,0.0,0.395,0.392,109.034
Lights Up,Harry Styles,0.585,0.62,3.0,-8.09,0.0327,0.0426,0.00224,0.15,0.281,101.939
Binalewala - Original Version,Michael Dutchi Libranda,0.501,0.57,10.0,-6.49,0.0337,0.569,0.0,0.0649,0.311,139.516
Easy,Camila Cabello,0.574,0.593,4.0,-5.731,0.0463,0.411,1.55e-06,0.0966,0.355,128.073
Cheating on You,Charlie Puth,0.749,0.535,4.0,-6.785,0.0336,0.0131,3.65e-05,0.0982,0.601,123.042
Ride It,Regard,0.88,0.751,7.0,-4.258,0.0874,0.177,6.43e-05,0.106,0.884,117.948
Make It Right (feat. Lauv),BTS,0.584,0.685,7.0,-7.811,0.425,0.0304,0.0,0.189,0.345,97.551
Harleys In Hawaii,Katy Perry,0.722,0.757,10.0,-6.207,0.132,0.185,6.32e-06,0.126,0.721,140.094
Neneng B,Nik Makino,0.848,0.447,5.0,-10.56,0.078,0.24,0.0,0.0858,0.353,117.959
Walking (feat. Swae Lee & Major Lazer),88rising,0.701,0.663,6.0,-7.227,0.202,0.0123,1.04e-05,0.131,0.334,100.001
Binalewala - Acoustic Version,Michael Dutchi Libranda,0.46,0.282,10.0,-8.714,0.0411,0.868,0.0,0.0776,0.345,137.086
9 and Three Quarters (Run Away),TOMORROW X TOGETHER,0.639,0.756,1.0,-4.42,0.0608,0.0055,0.0,0.13,0.532,128.937
Lose You To Love Me,Selena Gomez,0.505,0.34,4.0,-9.005,0.0438,0.576,0.0,0.21,0.0916,101.993
Look At Her Now,Selena Gomez,0.563,0.564,10.0,-7.906,0.271,0.114,0.0254,0.304,0.55,154.355
Orphans,Coldplay,0.503,0.808,11.0,-5.051,0.0451,0.0258,0.00149,0.557,0.282,107.973
Good as Hell (feat. Ariana Grande) - Remix,Lizzo,0.668,0.892,5.0,-3.001,0.0645,0.298,0.0,0.735,0.478,95.927
Trigger,Major Lazer,0.57,0.585,8.0,-7.041,0.251,0.128,0.000105,0.111,0.378,97.285
Follow God,Kanye West,0.529,0.9,1.0,-3.503,0.418,0.000248,1.21e-05,0.0426,0.434,180.291
Everything We Need,Kanye West,0.894,0.416,9.0,-6.823,0.0538,0.312,0.0,0.146,0.463,116.96
Selah,Kanye West,0.482,0.618,9.0,-5.673,0.197,0.647,0.000859,0.32,0.146,90.076
Closed On Sunday,Kanye West,0.799,0.291,11.0,-7.353,0.0318,0.873,0.000641,0.139,0.406,97.984
Every Hour,Kanye West,0.588,0.793,7.0,-6.23,0.0794,0.466,0.000647,0.913,0.694,76.997
On God,Kanye West,0.41,0.886,9.0,-4.413,0.155,0.0671,0.0,0.461,0.393,72.577
God Is,Kanye West,0.656,0.637,1.0,-3.867,0.0256,0.34,0.0,0.187,0.267,105.037
Water,Kanye West,0.505,0.281,2.0,-12.404,0.1,0.57,0.000254,0.163,0.283,82.338
Use This Gospel,Kanye West,0.611,0.459,0.0,-3.926,0.0422,0.614,0.0,0.126,0.177,148.28
Bruises,Lewis Capaldi,0.736,0.308,4.0,-7.83,0.0677,0.946,0.0,0.186,0.361,111.202
Can We Kiss Forever?,Kina,0.493,0.13,4.0,-18.725,0.0369,0.898,0.0223,0.0941,0.119,109.852
Masyado Pang Maaga,Ben&Ben,0.526,0.571,7.0,-7.091,0.0295,0.458,0.0,0.11,0.31,140.051
Don't Start Now,Dua Lipa,0.794,0.793,11.0,-4.521,0.0842,0.0125,0.0,0.0952,0.677,123.941
Bad To You (with Normani & Nicki Minaj),Ariana Grande,0.727,0.583,7.0,-7.385,0.0718,0.065,0.0,0.106,0.629,147.983
Lexi,Nik Makino,0.704,0.481,5.0,-11.796,0.372,0.00265,0.0,0.11,0.178,74.991
ROXANNE,Arizona Zervas,0.621,0.601,6.0,-5.616,0.148,0.0522,0.0,0.46,0.457,116.735
Welcome to the Black Parade,My Chemical Romance,0.217,0.905,2.0,-4.103,0.0752,0.000289,0.00011,0.222,0.236,96.95
Tala,Sarah Geronimo,0.598,0.795,8.0,-1.602,0.0497,0.623,0.000193,0.0971,0.499,97.999
Used To Love (with Dean Lewis),Martin Garrix,0.651,0.693,4.0,-4.722,0.0375,0.458,0.0,0.335,0.392,118.97
Esmi,Because,0.783,0.37,2.0,-13.875,0.117,0.135,0.0,0.0742,0.403,75.965
Day 1 ◑,HONNE,0.503,0.581,6.0,-7.007,0.0881,0.21,0.000708,0.257,0.633,94.555
Lover (Remix) [feat. Shawn Mendes],Taylor Swift,0.448,0.603,7.0,-7.176,0.064,0.433,0.0,0.0862,0.422,205.272
Yellow Hearts,Ant Saunders,0.866,0.399,7.0,-10.938,0.0745,0.117,0.0,0.0689,0.713,129.047
If the World Was Ending (feat. Julia Michaels),JP Saxe,0.464,0.473,1.0,-10.086,0.129,0.866,0.0,0.109,0.604,75.801
Mean It,Lauv,0.746,0.45,7.0,-8.543,0.0872,0.0407,0.0,0.172,0.336,95.998
"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,0.806,0.558,9.0,-6.46,0.0683,0.482,0.0,0.0618,0.678,95.016
everything i wanted,Billie Eilish,0.704,0.225,6.0,-14.454,0.0994,0.902,0.657,0.106,0.243,120.006
Living Proof,Camila Cabello,0.735,0.514,7.0,-5.464,0.082,0.109,0.0,0.359,0.517,77.566
Up All Night,Khalid,0.665,0.712,1.0,-7.536,0.0527,0.00103,0.00333,0.102,0.669,93.992
Watermelon Sugar,Harry Styles,0.548,0.816,0.0,-4.209,0.0465,0.122,0.0,0.335,0.557,95.39
Tongue Tied (with YUNGBLUD & blackbear),Marshmello,0.628,0.821,1.0,-2.721,0.0525,0.0208,0.0,0.426,0.465,93.001
Blueming,IU,0.819,0.674,0.0,-3.145,0.0587,0.0849,0.0,0.0667,0.682,106.032
GIANTS,True Damage,0.642,0.683,1.0,-5.386,0.262,0.0834,0.0,0.155,0.584,154.881
Into the Unknown,Idina Menzel,0.323,0.405,10.0,-8.533,0.0413,0.849,0.000544,0.138,0.274,145.104
Before You Go,Lewis Capaldi,0.459,0.575,3.0,-4.858,0.0573,0.604,0.0,0.0885,0.183,111.881
